transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type
TXN00000195,CUST000712,2024-08-24,69.26,Gas,Credit
TXN00015645,CUST000712,2024-08-28,29.21,Utilities,Credit
TXN00037076,CUST000712,2024-10-09,22.12,Healthcare,Debit
TXN00037268,CUST000712,2024-10-15,229.29,Gas,Debit
TXN00039660,CUST000713,2024-03-07,110.3,Shopping,Debit
TXN00026274,CUST000713,2024-04-09,92.6,Utilities,Credit
TXN00008385,CUST000713,2024-04-27,157.31,Utilities,Credit
TXN00046573,CUST000713,2024-06-08,101.72,Entertainment,Debit
TXN00047511,CUST000713,2024-07-02,103.35,Shopping,Credit
TXN00000575,CUST000713,2024-07-29,240.94,Gas,Credit
TXN00046777,CUST000714,2024-01-12,203.7,Travel,Credit
TXN00005156,CUST000714,2024-02-22,32.8,Groceries,Credit
TXN00013340,CUST000714,2024-02-23,63.77,Utilities,Debit
TXN00004501,CUST000714,2024-02-25,143.22,Healthcare,Debit
TXN00012714,CUST000714,2024-03-03,23.77,Utilities,Credit
TXN00012108,CUST000714,2024-05-10,52.74,Restaurants,Debit
TXN00003496,CUST000714,2024-06-19,237.5,Travel,Debit
TXN00039165,CUST000714,2024-06-20,147.32,Entertainment,Debit
TXN00023793,CUST000714,2024-06-26,32.63,Restaurants,Credit
TXN00039380,CUST000714,2024-06-29,113.71,Restaurants,Credit
TXN00014321,CUST000714,2024-08-14,101.73,Restaurants,Debit
TXN00009408,CUST000714,2024-09-04,775.67,Travel,Debit
TXN00008066,CUST000714,2024-10-20,19.02,Restaurants,Debit
TXN00047833,CUST000715,2024-02-13,357.0,Restaurants,Credit
TXN00002469,CUST000715,2024-03-07,318.1,Shopping,Debit
TXN00048778,CUST000715,2024-03-15,132.14,Gas,Credit
TXN00040489,CUST000715,2024-03-19,103.89,Healthcare,Credit
TXN00026374,CUST000715,2024-04-14,273.21,Groceries,Debit
TXN00026453,CUST000715,2024-06-03,19.06,Shopping,Debit
TXN00035036,CUST000715,2024-08-15,49.51,Restaurants,Debit
TXN00000662,CUST000715,2024-09-09,366.5,Groceries,Credit
TXN00041143,CUST000715,2024-10-08,398.03,Groceries,Debit
TXN00036887,CUST000715,2024-10-30,205.59,Shopping,Debit
TXN00038891,CUST000716,2024-01-02,259.73,Restaurants,Debit
TXN00025812,CUST000716,2024-01-07,41.57,Gas,Debit
TXN00039292,CUST000716,2024-02-04,406.75,Restaurants,Credit
TXN00004697,CUST000716,2024-02-14,1668.24,Restaurants,Credit
TXN00008250,CUST000716,2024-03-11,12.9,Restaurants,Debit
TXN00006180,CUST000716,2024-03-15,287.68,Restaurants,Debit
TXN00014761,CUST000716,2024-03-29,7.02,Groceries,Debit
TXN00014285,CUST000716,2024-04-13,88.95,Restaurants,Credit
TXN00037874,CUST000716,2024-07-03,37.79,Shopping,Credit
TXN00017786,CUST000716,2024-08-29,158.14,Travel,Credit
TXN00021747,CUST000717,2024-01-16,527.19,Travel,Credit
TXN00019316,CUST000717,2024-01-23,105.4,Healthcare,Debit
TXN00022011,CUST000717,2024-02-02,219.75,Restaurants,Debit
TXN00025009,CUST000717,2024-02-07,81.34,Utilities,Debit
TXN00019847,CUST000717,2024-03-10,18.38,Gas,Debit
TXN00020427,CUST000717,2024-03-25,27.27,Entertainment,Credit
TXN00013728,CUST000717,2024-05-01,91.25,Restaurants,Credit
TXN00037891,CUST000717,2024-08-04,13.74,Utilities,Debit
TXN00034854,CUST000717,2024-10-15,117.01,Restaurants,Debit
TXN00040786,CUST000717,2024-10-15,66.15,Restaurants,Debit
TXN00026531,CUST000717,2024-10-25,174.01,Restaurants,Debit
TXN00026740,CUST000718,2024-01-01,42.94,Shopping,Debit
TXN00025907,CUST000718,2024-01-07,180.64,Restaurants,Debit
TXN00005661,CUST000718,2024-02-05,132.1,Groceries,Debit
TXN00029658,CUST000718,2024-02-27,42.93,Groceries,Debit
TXN00048765,CUST000718,2024-03-18,79.38,Groceries,Debit
TXN00010374,CUST000718,2024-03-20,2437.45,Groceries,Debit
TXN00040564,CUST000718,2024-04-19,837.8,Groceries,Credit
TXN00024900,CUST000718,2024-05-09,2670.19,Groceries,Debit
TXN00040423,CUST000718,2024-07-30,139.37,Gas,Debit
TXN00007032,CUST000718,2024-08-02,218.04,Groceries,Debit
TXN00013182,CUST000718,2024-09-09,13.17,Groceries,Credit
TXN00015347,CUST000719,2024-01-11,25.43,Gas,Credit
TXN00042021,CUST000719,2024-01-12,135.52,Shopping,Debit
TXN00012591,CUST000719,2024-02-06,82.35,Groceries,Debit
TXN00009645,CUST000719,2024-02-24,241.15,Groceries,Credit
TXN00008282,CUST000719,2024-02-29,33.82,Shopping,Credit
TXN00012262,CUST000719,2024-03-10,77.47,Healthcare,Debit
TXN00002346,CUST000719,2024-03-13,363.18,Groceries,Debit
TXN00035654,CUST000719,2024-03-23,180.57,Travel,Credit
TXN00004397,CUST000719,2024-03-31,71.41,Utilities,Debit
TXN00001456,CUST000719,2024-05-17,515.1,Groceries,Credit
TXN00009699,CUST000719,2024-08-02,54.06,Entertainment,Debit
TXN00013568,CUST000719,2024-09-06,6.92,Restaurants,Debit
TXN00017898,CUST000719,2024-09-08,778.1,Healthcare,Debit
TXN00020496,CUST000720,2024-02-24,377.82,Restaurants,Credit
TXN00046388,CUST000720,2024-03-11,27.1,Utilities,Debit
TXN00041177,CUST000720,2024-03-29,82.04,Entertainment,Debit
TXN00039424,CUST000720,2024-04-30,38.64,Gas,Debit
TXN00018289,CUST000720,2024-05-06,357.7,Entertainment,Credit
TXN00007718,CUST000720,2024-06-20,31.68,Groceries,Debit
TXN00025122,CUST000720,2024-06-28,14.73,Restaurants,Credit
TXN00028559,CUST000720,2024-07-17,11.03,Groceries,Debit
TXN00009829,CUST000721,2024-01-21,242.83,Shopping,Debit
TXN00002736,CUST000721,2024-02-05,8.76,Shopping,Credit
TXN00011953,CUST000721,2024-02-18,37.03,Groceries,Debit
TXN00042557,CUST000721,2024-04-09,436.0,Shopping,Debit
TXN00022592,CUST000721,2024-05-03,1876.16,Gas,Debit
TXN00026329,CUST000721,2024-05-13,584.9,Healthcare,Debit
TXN00027332,CUST000721,2024-07-26,50.5,Groceries,Credit
TXN00021325,CUST000721,2024-10-02,515.96,Gas,Debit
TXN00047028,CUST000721,2024-10-09,432.99,Gas,Credit
TXN00022062,CUST000721,2024-10-13,891.42,Healthcare,Debit
TXN00049311,CUST000722,2024-01-02,5.0,Groceries,Debit
TXN00047345,CUST000722,2024-01-15,28.99,Groceries,Debit
TXN00034467,CUST000722,2024-01-31,53.72,Shopping,Debit
TXN00008460,CUST000722,2024-02-20,9.06,Groceries,Credit
TXN00033449,CUST000722,2024-03-22,783.91,Healthcare,Debit
TXN00025731,CUST000722,2024-04-04,678.25,Restaurants,Debit
TXN00042339,CUST000722,2024-04-11,130.94,Groceries,Debit
TXN00015989,CUST000722,2024-05-05,1130.38,Shopping,Debit
TXN00039139,CUST000723,2024-03-05,47.26,Healthcare,Debit
TXN00030226,CUST000723,2024-03-07,826.53,Shopping,Debit
TXN00042448,CUST000723,2024-03-16,32.66,Shopping,Credit
TXN00019394,CUST000723,2024-04-02,113.01,Groceries,Debit
TXN00031699,CUST000723,2024-04-23,99.75,Restaurants,Debit
TXN00046317,CUST000723,2024-08-13,19.71,Utilities,Debit
TXN00031154,CUST000723,2024-08-24,133.47,Entertainment,Credit
TXN00045851,CUST000723,2024-09-11,34.49,Shopping,Credit
TXN00017793,CUST000723,2024-09-23,115.4,Groceries,Debit
TXN00018787,CUST000724,2024-01-13,1036.93,Groceries,Debit
TXN00044060,CUST000724,2024-01-28,51.22,Travel,Debit
TXN00013268,CUST000724,2024-02-02,11.23,Gas,Debit
TXN00000305,CUST000724,2024-05-07,480.06,Restaurants,Debit
TXN00017487,CUST000724,2024-08-08,9.46,Entertainment,Debit
TXN00030659,CUST000724,2024-08-11,1064.62,Groceries,Credit
TXN00025327,CUST000724,2024-08-16,131.56,Groceries,Debit
TXN00032190,CUST000724,2024-09-13,34.56,Restaurants,Debit
TXN00018573,CUST000724,2024-09-16,170.32,Groceries,Credit
TXN00036410,CUST000725,2024-02-15,73.73,Travel,Debit
TXN00036387,CUST000725,2024-03-03,46.02,Groceries,Credit
TXN00018966,CUST000725,2024-03-07,13.23,Gas,Credit
TXN00021284,CUST000725,2024-03-27,406.05,Healthcare,Debit
TXN00047082,CUST000725,2024-04-23,15.7,Groceries,Credit
TXN00004152,CUST000725,2024-05-02,375.16,Groceries,Debit
TXN00020719,CUST000725,2024-05-10,5.0,Restaurants,Credit
TXN00000606,CUST000725,2024-06-13,96.05,Groceries,Debit
TXN00033871,CUST000725,2024-08-06,67.38,Healthcare,Debit
TXN00006365,CUST000725,2024-10-02,912.25,Shopping,Debit
TXN00006804,CUST000726,2024-02-14,45.01,Entertainment,Debit
TXN00010205,CUST000726,2024-03-25,154.66,Groceries,Credit
TXN00042623,CUST000726,2024-04-03,15.74,Restaurants,Debit
TXN00040767,CUST000726,2024-04-10,64.41,Restaurants,Credit
TXN00029323,CUST000726,2024-05-19,240.78,Restaurants,Debit
TXN00031811,CUST000726,2024-06-15,62.69,Shopping,Credit
TXN00032085,CUST000726,2024-06-22,242.22,Gas,Debit
TXN00036264,CUST000726,2024-07-31,404.13,Gas,Debit
TXN00005873,CUST000726,2024-08-08,987.67,Shopping,Debit
TXN00010600,CUST000726,2024-08-16,133.6,Restaurants,Debit
TXN00043221,CUST000726,2024-10-01,115.8,Healthcare,Debit
TXN00019577,CUST000726,2024-10-12,382.57,Shopping,Debit
TXN00042741,CUST000727,2024-01-05,72.4,Restaurants,Debit
TXN00010641,CUST000727,2024-01-17,14.64,Utilities,Credit
TXN00001451,CUST000727,2024-02-02,542.68,Shopping,Debit
TXN00036616,CUST000727,2024-02-06,242.71,Entertainment,Credit
TXN00004224,CUST000727,2024-02-10,11.45,Shopping,Credit
TXN00043987,CUST000727,2024-04-07,37.51,Utilities,Debit
TXN00023262,CUST000727,2024-04-11,237.08,Gas,Debit
TXN00039246,CUST000727,2024-04-19,29.75,Entertainment,Credit
TXN00042109,CUST000727,2024-04-20,1098.84,Gas,Credit
TXN00017800,CUST000727,2024-06-07,44.06,Shopping,Debit
TXN00010122,CUST000727,2024-06-13,14.76,Restaurants,Debit
TXN00003146,CUST000727,2024-06-21,14.19,Healthcare,Debit
TXN00021684,CUST000727,2024-09-10,54.17,Restaurants,Debit
TXN00042082,CUST000727,2024-09-24,221.82,Healthcare,Debit
TXN00039913,CUST000728,2024-01-05,334.68,Shopping,Debit
TXN00025619,CUST000728,2024-02-13,9.94,Entertainment,Debit
TXN00034169,CUST000728,2024-06-10,549.47,Groceries,Debit
TXN00006802,CUST000728,2024-06-15,100.07,Restaurants,Credit
TXN00030478,CUST000728,2024-06-23,2014.0,Restaurants,Credit
TXN00004460,CUST000728,2024-06-30,29.11,Healthcare,Debit
TXN00021677,CUST000728,2024-07-17,1778.28,Groceries,Debit
TXN00044283,CUST000728,2024-08-13,67.17,Groceries,Credit
TXN00001973,CUST000728,2024-08-17,147.57,Restaurants,Debit
TXN00019139,CUST000728,2024-08-21,125.19,Gas,Credit
TXN00044811,CUST000728,2024-08-22,99.92,Groceries,Credit
TXN00044978,CUST000728,2024-09-29,238.14,Healthcare,Debit
TXN00017568,CUST000728,2024-10-07,11.18,Groceries,Debit
TXN00027191,CUST000729,2024-02-28,164.31,Entertainment,Debit
TXN00043699,CUST000729,2024-03-15,535.52,Restaurants,Debit
TXN00007892,CUST000729,2024-04-04,16.29,Entertainment,Debit
TXN00045521,CUST000729,2024-04-25,129.1,Restaurants,Debit
TXN00003445,CUST000729,2024-05-13,29.37,Shopping,Debit
TXN00004240,CUST000729,2024-06-15,92.31,Shopping,Debit
TXN00005735,CUST000729,2024-07-01,68.41,Restaurants,Debit
TXN00004436,CUST000729,2024-07-05,31.76,Groceries,Debit
TXN00011286,CUST000729,2024-07-17,32.65,Groceries,Debit
TXN00049923,CUST000729,2024-08-05,28.24,Gas,Debit
TXN00022834,CUST000729,2024-10-29,522.1,Restaurants,Debit
TXN00042002,CUST000730,2024-03-05,174.46,Restaurants,Debit
TXN00029078,CUST000730,2024-04-13,151.42,Restaurants,Credit
TXN00032657,CUST000730,2024-04-26,184.14,Gas,Debit
TXN00006800,CUST000730,2024-05-12,166.97,Groceries,Debit
TXN00000313,CUST000730,2024-05-15,5.0,Shopping,Debit
TXN00025170,CUST000730,2024-09-22,43.15,Travel,Credit
TXN00007515,CUST000730,2024-10-24,29.98,Restaurants,Credit
TXN00040549,CUST000730,2024-10-28,89.03,Healthcare,Credit
TXN00000070,CUST000731,2024-02-21,1222.91,Gas,Debit
TXN00020051,CUST000731,2024-02-23,236.84,Groceries,Credit
TXN00047667,CUST000731,2024-04-05,502.23,Utilities,Credit
TXN00037970,CUST000731,2024-06-25,230.76,Restaurants,Debit
TXN00036296,CUST000731,2024-07-07,434.74,Groceries,Debit
TXN00013259,CUST000731,2024-07-14,372.73,Entertainment,Debit
TXN00039223,CUST000731,2024-07-19,463.73,Gas,Debit
TXN00041080,CUST000731,2024-07-23,58.03,Entertainment,Debit
TXN00033122,CUST000731,2024-08-08,547.93,Restaurants,Credit
TXN00024078,CUST000731,2024-08-14,11.89,Shopping,Debit
TXN00027714,CUST000731,2024-09-15,7.34,Healthcare,Credit
TXN00045944,CUST000731,2024-09-20,947.72,Gas,Debit
TXN00043679,CUST000732,2024-01-20,19.93,Entertainment,Debit
TXN00035572,CUST000732,2024-02-16,27.76,Gas,Debit
TXN00023050,CUST000732,2024-04-29,49.67,Restaurants,Credit
TXN00013601,CUST000732,2024-05-09,128.09,Utilities,Debit
TXN00029339,CUST000732,2024-06-05,14.6,Travel,Debit
TXN00042088,CUST000732,2024-06-23,86.8,Shopping,Debit
TXN00024641,CUST000732,2024-07-23,760.46,Restaurants,Debit
TXN00024000,CUST000732,2024-07-26,73.14,Entertainment,Debit
TXN00017117,CUST000732,2024-08-07,550.57,Travel,Debit
TXN00024021,CUST000732,2024-08-08,44.4,Shopping,Debit
TXN00026879,CUST000733,2024-01-16,50.86,Gas,Credit
TXN00049146,CUST000733,2024-02-04,41.98,Groceries,Credit
TXN00030161,CUST000733,2024-02-18,17.76,Gas,Debit
TXN00008562,CUST000733,2024-03-30,37.46,Restaurants,Credit
TXN00018914,CUST000733,2024-05-14,64.25,Groceries,Debit
TXN00049720,CUST000733,2024-07-12,120.87,Groceries,Debit
TXN00010759,CUST000733,2024-08-19,2195.43,Shopping,Debit
TXN00009500,CUST000733,2024-08-24,327.65,Travel,Debit
TXN00033616,CUST000733,2024-08-25,25.55,Restaurants,Debit
TXN00019813,CUST000733,2024-08-26,9.28,Groceries,Debit
TXN00023388,CUST000733,2024-09-03,5.0,Shopping,Credit
TXN00021802,CUST000733,2024-09-24,272.92,Groceries,Credit
TXN00021015,CUST000733,2024-10-15,103.86,Shopping,Debit
TXN00038671,CUST000734,2024-02-04,182.74,Gas,Debit
TXN00037571,CUST000734,2024-02-13,85.23,Restaurants,Debit
TXN00003716,CUST000734,2024-03-10,172.32,Restaurants,Debit
TXN00031821,CUST000734,2024-07-09,1216.86,Groceries,Debit
TXN00034808,CUST000734,2024-08-09,4153.48,Entertainment,Debit
TXN00033073,CUST000734,2024-09-10,206.42,Gas,Debit
TXN00000286,CUST000734,2024-10-01,59.27,Restaurants,Debit
TXN00032941,CUST000734,2024-10-08,101.62,Restaurants,Debit
TXN00044767,CUST000735,2024-01-26,137.96,Entertainment,Debit
TXN00005462,CUST000735,2024-02-19,127.49,Entertainment,Debit
TXN00036655,CUST000735,2024-03-25,107.59,Groceries,Debit
TXN00027457,CUST000735,2024-04-15,52.61,Gas,Debit
TXN00001348,CUST000735,2024-04-23,259.3,Restaurants,Credit
TXN00000579,CUST000735,2024-05-19,7.3,Utilities,Debit
TXN00046899,CUST000735,2024-05-23,67.62,Groceries,Debit
TXN00047233,CUST000735,2024-06-06,14.13,Entertainment,Debit
TXN00015137,CUST000735,2024-06-19,35.73,Groceries,Credit
TXN00029532,CUST000735,2024-07-01,825.58,Entertainment,Debit
TXN00035259,CUST000735,2024-07-09,60.18,Entertainment,Credit
TXN00048343,CUST000735,2024-08-19,70.96,Gas,Debit
TXN00010129,CUST000735,2024-10-08,73.74,Groceries,Debit
TXN00043979,CUST000735,2024-10-13,64.76,Entertainment,Credit
TXN00043143,CUST000735,2024-10-23,51.9,Groceries,Debit
TXN00039517,CUST000736,2024-01-28,9.75,Groceries,Debit
TXN00013684,CUST000736,2024-02-18,46.59,Shopping,Debit
TXN00047570,CUST000736,2024-04-28,165.56,Entertainment,Debit
TXN00036721,CUST000736,2024-05-02,15.28,Groceries,Credit
TXN00019148,CUST000736,2024-05-23,31.13,Groceries,Debit
TXN00016265,CUST000736,2024-06-08,81.65,Groceries,Credit
TXN00019939,CUST000736,2024-07-20,207.42,Gas,Debit
TXN00046017,CUST000736,2024-09-01,15.26,Utilities,Debit
TXN00009454,CUST000737,2024-01-04,38.47,Gas,Debit
TXN00025354,CUST000737,2024-01-09,163.03,Gas,Credit
TXN00026651,CUST000737,2024-01-14,81.68,Shopping,Debit
TXN00022947,CUST000737,2024-07-19,105.27,Restaurants,Debit
TXN00012597,CUST000737,2024-07-25,75.67,Entertainment,Debit
TXN00018141,CUST000737,2024-10-01,51.06,Restaurants,Debit
TXN00018371,CUST000738,2024-02-11,534.6,Groceries,Debit
TXN00013426,CUST000738,2024-03-19,59.42,Groceries,Credit
TXN00021369,CUST000738,2024-03-21,31.81,Shopping,Debit
TXN00009255,CUST000738,2024-03-23,140.3,Shopping,Credit
TXN00048263,CUST000738,2024-04-03,14.51,Utilities,Debit
TXN00030726,CUST000738,2024-04-18,102.59,Groceries,Credit
TXN00008738,CUST000738,2024-04-26,16.01,Shopping,Debit
TXN00009746,CUST000738,2024-05-01,393.49,Gas,Credit
TXN00039431,CUST000738,2024-05-23,194.35,Restaurants,Debit
TXN00014536,CUST000738,2024-06-20,172.97,Groceries,Debit
TXN00005930,CUST000738,2024-07-02,298.61,Restaurants,Credit
TXN00016549,CUST000738,2024-07-07,30.29,Gas,Debit
TXN00023238,CUST000738,2024-07-10,112.9,Travel,Credit
TXN00047091,CUST000738,2024-08-06,712.03,Shopping,Credit
TXN00041742,CUST000738,2024-08-10,109.93,Gas,Debit
TXN00044966,CUST000738,2024-08-13,222.31,Gas,Credit
TXN00014704,CUST000738,2024-09-18,99.93,Restaurants,Debit
TXN00016423,CUST000738,2024-09-21,62.63,Restaurants,Credit
TXN00005969,CUST000738,2024-09-26,29.09,Gas,Credit
TXN00006318,CUST000738,2024-09-26,125.49,Groceries,Debit
TXN00027051,CUST000738,2024-10-17,152.6,Restaurants,Credit
TXN00028989,CUST000739,2024-03-11,18.08,Restaurants,Credit
TXN00019265,CUST000739,2024-03-16,194.6,Groceries,Debit
TXN00031609,CUST000739,2024-03-20,78.35,Groceries,Credit
TXN00036694,CUST000739,2024-05-01,65.79,Utilities,Debit
TXN00048507,CUST000739,2024-05-03,404.61,Shopping,Debit
TXN00011675,CUST000739,2024-10-04,234.87,Travel,Debit
TXN00033846,CUST000739,2024-10-22,54.65,Entertainment,Debit
TXN00047344,CUST000739,2024-10-25,232.03,Gas,Debit
TXN00047671,CUST000740,2024-01-03,2577.77,Gas,Credit
TXN00038542,CUST000740,2024-01-19,61.22,Groceries,Credit
TXN00021399,CUST000740,2024-01-22,280.45,Restaurants,Debit
TXN00027951,CUST000740,2024-01-30,79.28,Gas,Credit
TXN00018269,CUST000740,2024-02-20,128.5,Healthcare,Debit
TXN00014453,CUST000740,2024-02-23,14.94,Groceries,Credit
TXN00030565,CUST000740,2024-03-02,125.33,Restaurants,Debit
TXN00019812,CUST000740,2024-03-09,63.44,Groceries,Credit
TXN00032299,CUST000740,2024-04-15,31.61,Groceries,Credit
TXN00017493,CUST000740,2024-05-05,153.18,Gas,Credit
TXN00013840,CUST000740,2024-05-14,324.39,Entertainment,Debit
TXN00008140,CUST000740,2024-05-29,1295.76,Shopping,Credit
TXN00040189,CUST000740,2024-06-04,1720.91,Groceries,Debit
TXN00012574,CUST000740,2024-06-27,86.61,Utilities,Debit
TXN00014678,CUST000740,2024-07-28,66.46,Restaurants,Credit
TXN00004913,CUST000740,2024-08-25,10.22,Gas,Debit
TXN00031125,CUST000740,2024-09-10,7.67,Restaurants,Debit
TXN00016387,CUST000740,2024-10-13,184.46,Groceries,Debit
TXN00011412,CUST000741,2024-01-12,60.23,Entertainment,Debit
TXN00007149,CUST000741,2024-01-13,452.46,Travel,Debit
TXN00003137,CUST000741,2024-02-03,5.0,Utilities,Credit
TXN00042212,CUST000741,2024-05-12,686.59,Shopping,Debit
TXN00013397,CUST000741,2024-06-23,69.07,Restaurants,Debit
TXN00011287,CUST000741,2024-07-09,155.21,Shopping,Credit
TXN00029681,CUST000741,2024-07-21,5.37,Restaurants,Credit
TXN00017360,CUST000741,2024-08-29,33.07,Shopping,Debit
TXN00022790,CUST000741,2024-09-17,47.29,Groceries,Debit
TXN00025872,CUST000741,2024-09-18,109.77,Restaurants,Debit
TXN00012781,CUST000741,2024-10-13,12.9,Gas,Debit
TXN00032081,CUST000741,2024-10-14,145.72,Restaurants,Credit
TXN00002009,CUST000742,2024-01-15,110.16,Restaurants,Debit
TXN00011768,CUST000742,2024-02-08,48.33,Shopping,Debit
TXN00036411,CUST000742,2024-02-10,4083.35,Entertainment,Debit
TXN00045783,CUST000742,2024-03-25,107.83,Travel,Debit
TXN00040760,CUST000742,2024-04-02,12.69,Entertainment,Debit
TXN00027705,CUST000742,2024-07-03,38.15,Travel,Credit
TXN00004133,CUST000742,2024-07-31,234.04,Groceries,Credit
TXN00048902,CUST000742,2024-08-07,517.52,Travel,Debit
TXN00044099,CUST000742,2024-08-12,21.14,Entertainment,Credit
TXN00016938,CUST000742,2024-09-21,99.46,Healthcare,Debit
TXN00008854,CUST000742,2024-09-25,164.76,Groceries,Debit
TXN00042634,CUST000743,2024-03-10,9.34,Restaurants,Debit
TXN00015734,CUST000743,2024-03-12,14.73,Shopping,Credit
TXN00041388,CUST000743,2024-04-23,15.59,Travel,Debit
TXN00030363,CUST000743,2024-07-04,5.0,Groceries,Debit
TXN00033141,CUST000743,2024-07-24,23.19,Gas,Credit
TXN00039991,CUST000743,2024-07-26,395.54,Healthcare,Credit
TXN00042074,CUST000743,2024-08-08,29.89,Groceries,Debit
TXN00029636,CUST000743,2024-08-19,51.57,Groceries,Debit
TXN00042153,CUST000744,2024-01-09,48.9,Healthcare,Credit
TXN00046915,CUST000744,2024-02-01,15.08,Travel,Debit
TXN00022490,CUST000744,2024-06-03,64.47,Groceries,Debit
TXN00001785,CUST000744,2024-08-04,224.18,Shopping,Debit
TXN00025790,CUST000744,2024-09-04,164.39,Groceries,Debit
TXN00009012,CUST000744,2024-09-07,22.32,Healthcare,Debit
TXN00024204,CUST000745,2024-01-11,24.96,Travel,Credit
TXN00000276,CUST000745,2024-01-12,80.73,Healthcare,Debit
TXN00042261,CUST000745,2024-02-17,23.74,Groceries,Debit
TXN00030805,CUST000746,2024-01-18,114.09,Restaurants,Debit
TXN00016107,CUST000746,2024-05-14,99.64,Gas,Debit
TXN00029918,CUST000746,2024-07-07,1957.33,Entertainment,Debit
TXN00016617,CUST000746,2024-08-05,111.38,Shopping,Debit
TXN00013674,CUST000746,2024-08-08,5.66,Entertainment,Debit
TXN00048557,CUST000746,2024-08-30,86.14,Restaurants,Credit
TXN00035536,CUST000746,2024-09-08,472.86,Gas,Debit
TXN00011975,CUST000746,2024-09-11,5.0,Restaurants,Credit
TXN00045234,CUST000746,2024-09-16,12.43,Groceries,Credit
TXN00046364,CUST000746,2024-09-18,482.19,Groceries,Debit
TXN00008456,CUST000746,2024-10-09,43.91,Gas,Debit
TXN00024400,CUST000747,2024-03-23,36.28,Shopping,Debit
TXN00033396,CUST000747,2024-04-12,105.51,Groceries,Credit
TXN00042693,CUST000747,2024-04-16,193.33,Gas,Debit
TXN00027249,CUST000747,2024-04-25,570.12,Healthcare,Debit
TXN00042624,CUST000747,2024-05-02,55.98,Gas,Credit
TXN00036633,CUST000747,2024-05-31,27.66,Gas,Debit
TXN00014612,CUST000747,2024-06-20,102.34,Gas,Debit
TXN00009130,CUST000747,2024-07-25,12.45,Shopping,Credit
TXN00032671,CUST000747,2024-08-17,121.5,Utilities,Debit
TXN00047630,CUST000747,2024-09-18,14.11,Groceries,Debit
TXN00002593,CUST000747,2024-09-21,29.55,Groceries,Credit
TXN00040042,CUST000747,2024-09-24,54.0,Restaurants,Debit
TXN00004488,CUST000747,2024-10-21,32.79,Utilities,Credit
TXN00032278,CUST000748,2024-01-30,408.48,Shopping,Debit
TXN00023299,CUST000748,2024-02-19,5.0,Restaurants,Debit
TXN00034027,CUST000748,2024-05-07,53.26,Entertainment,Debit
TXN00021244,CUST000748,2024-05-10,5.8,Gas,Credit
TXN00018297,CUST000748,2024-05-22,16.23,Gas,Debit
TXN00008697,CUST000748,2024-06-20,30.82,Shopping,Debit
